Title,Price,Price_in_PKR,Area,Area_in_Sqft,City,Sub_Location,Location,Full_Location,Bedrooms,Bathrooms,Property_Type,Built_Year,Parking_Spaces,Servant_Quarters,Store_Rooms,Kitchens,Drawing_Rooms,Dining_Rooms,Study_Rooms,Prayer_Rooms,Powder_Rooms,Lounge_or_Sitting_Rooms,Laundry_Rooms,Floors,Furnished,URL
"Plunge Pool 2 Bedrooms With Pool And Partial Sea Facing Views Is Available For Sale HMR Waterfront, DHA Phase 8, DHA Defence, Karachi ID53042115 - Zameen.com",PKR 6.1 Crore,61000000,176 Sq. Yd.,,Karachi,HMR Waterfront,"HMR Waterfront, DHA Phase 8, DHA Defence, Karachi","HMR Waterfront, DHA Phase 8, DHA Defence, Karachi",2,3,Flat,2029,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/dha_phase_8_hmr_waterfront_plunge_pool_2_bedrooms_with_pool_and_partial_sea_facing_views_is_available_for_sale-53042115-19639-1.html
"2 Bedroom Flat Of TILt Waterfront Is Available On Booking For Sale HMR Waterfront, DHA Phase 8, DHA Defence, Karachi ID53042296 - Zameen.com",PKR 5.25 Crore,52500000,150 Sq. Yd.,,Karachi,HMR Waterfront,"HMR Waterfront, DHA Phase 8, DHA Defence, Karachi","HMR Waterfront, DHA Phase 8, DHA Defence, Karachi",2,2,Flat,2028,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/dha_phase_8_hmr_waterfront_2_bedroom_flat_of_tilt_waterfront_is_available_on_booking_for_sale-53042296-19639-1.html
"Booking in 5% Only 2 Bedroom West Open Full Sea Facing For Booking Flat Is Available For Sale HMR Waterfront, DHA Phase 8, DHA Defence, Karachi ID53042400 - Zameen.com",PKR 5.35 Crore,53500000,161 Sq. Yd.,,Karachi,HMR Waterfront,"HMR Waterfront, DHA Phase 8, DHA Defence, Karachi","HMR Waterfront, DHA Phase 8, DHA Defence, Karachi",2,3,Flat,2028,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/dha_phase_8_hmr_waterfront_booking_in_5_only_2_bedroom_west_open_full_sea_facing_for_booking_flat_is_available_for_sale-53042400-19639-1.html
"Brand New house basment pool DHA Phase 8, DHA Defence, Karachi ID54251437 - Zameen.com",PKR 39.98 Crore,399799999,"1,000 Sq. Yd.",,Karachi,DHA Phase 8,"DHA Phase 8, DHA Defence, Karachi","DHA Phase 8, DHA Defence, Karachi",6,6,House,,0,0,0,0,0,0,0,0,0,0,0,,1,https://www.zameen.com/Property/dha_defence_dha_phase_8_brand_new_house_basment_pool-54251437-1485-1.html
"House Sized 270 Square Yards Is Available For Sale In Askari 6 Askari 6, Malir Cantonment, Cantt, Karachi ID54211422 - Zameen.com",PKR 7 Crore,70000000,270 Sq. Yd.,,Karachi,Askari 6,"Askari 6, Malir Cantonment, Cantt, Karachi","Askari 6, Malir Cantonment, Cantt, Karachi",4,5,House,,5,2,2,2,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/malir_cantonment_askari_6_house_sized_270_square_yards_is_available_for_sale_in_askari_6-54211422-21109-1.html
"Luxury 272 SQ. YD Fully Furnished | Installed Solar System with Green Meter | Villa for Sale in Precinct 6, Bahria Town Karachi Bahria Town - Precinct 6, Bahria Town Karachi, Karachi ID54203148 - Zameen.com",PKR 3.49 Crore,34900000,272 Sq. Yd.,,Karachi,Bahria Town - Precinct 6,"Bahria Town - Precinct 6, Bahria Town Karachi, Karachi","Bahria Town - Precinct 6, Bahria Town Karachi, Karachi",5,6,House,2026,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_-_precinct_6_luxury_272_sq_yd_fully_furnished_installed_solar_system_with_green_meter_villa_for_sale_in_precinct_6_bahria_town_karachi-54203148-10014-1.html
"READY TO MOVE 955sq Ft 2 Bed Lounge Flat FOR SALE Outer Corner Apartment With AMAZING VIEW. 2KM From MAIN GATE Of BTK\ Bahria Apartments, Bahria Town Karachi, Karachi ID54089980 - Zameen.com",PKR 90 Lakh,9000000,106 Sq. Yd.,,Karachi,Bahria,"Bahria, Bahria Town Karachi, Karachi","Bahria, Bahria Town Karachi, Karachi",2,2,Flat,2022,1,0,1,1,1,1,1,1,0,0,1,,0,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_ready_to_move_955sq_ft_2_bed_lounge_flat_for_sale_outer_corner_apartment_with_amazing_view_2km_from_main_gate_of_btk-54089980-9030-1.html
"3Bed DDL 125sq yd Villa FOR SALE at ALI BLOCK All amenities nearby including MOSQUE, General Store & Parks Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi ID54090025 - Zameen.com",PKR 1.5 Crore,15000000,125 Sq. Yd.,,Karachi,Bahria Town - Ali Block,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi","Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi",3,3,House,2025,1,1,1,1,1,1,1,1,1,1,1,4,1,https://www.zameen.com/Property/bahria_town_precinct_12_bahria_town_-_ali_block_3bed_ddl_125sq_yd_villa_for_sale_at_ali_block_all_amenities_nearby_including_mosque_general_store_parks-54090025-10023-1.html
"1100sq ft 2Bed Lounge Flat Available FOR SALE in Bahria Heights in TOWER A, H & G Bahria Heights, Bahria Town Karachi, Karachi ID54249561 - Zameen.com",PKR 48 Lakh,4800000,122 Sq. Yd.,,Karachi,Bahria Heights,"Bahria Heights, Bahria Town Karachi, Karachi","Bahria Heights, Bahria Town Karachi, Karachi",2,2,Flat,2018,1,1,1,1,1,1,0,0,0,0,1,,0,https://www.zameen.com/Property/bahria_town_karachi_bahria_heights_1100sq_ft_2bed_lounge_flat_available_for_sale_in_bahria_heights_in_tower_a_h_g-54249561-11761-1.html
"House For Sale KDA Employees Society - Korangi, Korangi, Karachi ID52071260 - Zameen.com",PKR 1.2 Crore,12000000,72 Sq. Yd.,,Karachi,KDA Employees Society - Korangi,"KDA Employees Society - Korangi, Korangi, Karachi","KDA Employees Society - Korangi, Korangi, Karachi",8,5,House,2025,5,1,2,4,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/korangi_kda_employees_society_-_korangi_house_for_sale-52071260-13027-1.html
"955 Sq Ft 2-BHK Ready-To-Move Apartment For Sale Precinct-19, Bahria Town Karachi Near Entrance, Just 2 Km From Main Gate | Ideal For Residence Or Investment. Bahria Apartments, Bahria Town Karachi, Karachi ID54191616 - Zameen.com",PKR 73 Lakh,7300000,106 Sq. Yd.,,Karachi,Bahria,"Bahria, Bahria Town Karachi, Karachi","Bahria, Bahria Town Karachi, Karachi",2,2,Flat,2022,1,2,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_955_sq_ft_2-bhk_ready-to-move_apartment_for_sale_precinct-19_bahria_town_karachi_near_entrance_just_2_km_from_main_gate_ideal_for_residence_or_investment-54191616-9030-1.html
"Brand New House For Sale Askari 6, Malir Cantonment, Cantt, Karachi ID48845954 - Zameen.com",PKR 7.45 Crore,74500000,375 Sq. Yd.,,Karachi,Askari 6,"Askari 6, Malir Cantonment, Cantt, Karachi","Askari 6, Malir Cantonment, Cantt, Karachi",5,6,House,2023,2,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/malir_cantonment_askari_6_brand_new_house_for_sale-48845954-21109-1.html
"350 Square Yards House Available For Sale In AFOHS Falcon New Malir. Falcon Complex New Malir, Malir, Karachi ID53510945 - Zameen.com",PKR 8.65 Crore,86500000,350 Sq. Yd.,,Karachi,Falcon Complex New Malir,"Falcon Complex New Malir, Malir, Karachi","Falcon Complex New Malir, Malir, Karachi",4,5,House,2024,2,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/malir_falcon_complex_new_malir_350_square_yards_house_available_for_sale_in_afohs_falcon_new_malir-53510945-9582-1.html
"Beautiful 350 Square Yards House In AFOHS Falcon Complex, New Malir Falcon Complex New Malir, Malir, Karachi ID53510936 - Zameen.com",PKR 8.4 Crore,84000000,350 Sq. Yd.,,Karachi,Falcon Complex New Malir,"Falcon Complex New Malir, Malir, Karachi","Falcon Complex New Malir, Malir, Karachi",4,5,House,2024,2,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/malir_falcon_complex_new_malir_beautiful_350_square_yards_house_in_afohs_falcon_complex_new_malir-53510936-9582-1.html
"Secure & Elegant 4-Bedroom Flat Sector-J Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi ID53510950 - Zameen.com",PKR 5 Crore,50000000,364 Sq. Yd.,,Karachi,Askari 5 - Sector J,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi","Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi",4,5,Flat,2025,2,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/askari_5_askari_5_-_sector_j_secure_elegant_4-bedroom_flat_sector-j-53510950-17289-1.html
"West Open Corner, Well Maintained 500 Sq Yds Bungalow Available For Sale In Falcon Complex New Malir Karachi Falcon Complex New Malir, Malir, Karachi ID53510984 - Zameen.com",PKR 10.75 Crore,107500000,500 Sq. Yd.,,Karachi,Falcon Complex New Malir,"Falcon Complex New Malir, Malir, Karachi","Falcon Complex New Malir, Malir, Karachi",5,5,House,2016,2,1,1,1,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/malir_falcon_complex_new_malir_west_open_corner_well_maintained_500_sq_yds_bungalow_available_for_sale_in_falcon_complex_new_malir_karachi-53510984-9582-1.html
"500 Square Yards House For Sale In Falcon Complex New Malir Karachi Falcon Complex New Malir, Malir, Karachi ID53510993 - Zameen.com",PKR 11.15 Crore,111500000,500 Sq. Yd.,,Karachi,Falcon Complex New Malir,"Falcon Complex New Malir, Malir, Karachi","Falcon Complex New Malir, Malir, Karachi",5,5,House,2023,1,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/malir_falcon_complex_new_malir_500_square_yards_house_for_sale_in_falcon_complex_new_malir_karachi-53510993-9582-1.html
"CONFIRM 4 BEDROOM HOUSE WEST OPEN 11TH FLOOR IN ASKARI 6 FOR SALE Askari 6, Malir Cantonment, Cantt, Karachi ID52821262 - Zameen.com",PKR 3.85 Crore,38500000,322 Sq. Yd.,,Karachi,Askari 6,"Askari 6, Malir Cantonment, Cantt, Karachi","Askari 6, Malir Cantonment, Cantt, Karachi",4,5,House,2025,1,1,1,1,1,1,1,1,1,1,1,1,0,https://www.zameen.com/Property/malir_cantonment_askari_6_confirm_4_bedroom_house_west_open_11th_floor_in_askari_6_for_sale-52821262-21109-1.html
"LUXURIOUS 4BED DD LEASE APARTMENT FOR SALE Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi ID53568451 - Zameen.com",PKR 6.25 Crore,62500000,400 Sq. Yd.,,Karachi,Gulshan-e-Iqbal - Block 10-A,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi","Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi",4,4,Flat,2022,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_10-a_luxurious_4bed_dd_lease_apartment_for_sale-53568451-8894-1.html
"400 Yard G+1 4 Bed DD Each Floor Available For Sale Scheme 33, Karachi ID53513030 - Zameen.com",PKR 5.75 Crore,57500000,400 Sq. Yd.,,Karachi,Scheme 33,"Scheme 33, Karachi","Scheme 33, Karachi",8,6,House,2018,2,0,2,2,1,1,1,0,1,1,0,2,0,https://www.zameen.com/Property/karachi_scheme_33_400_yard_g_1_4_bed_dd_each_floor_available_for_sale-53513030-495-1.html
"CONFIRM BRIGADIER HOUSE 300 SQUARE YARD FOR SALE Askari 6, Malir Cantonment, Cantt, Karachi ID53520435 - Zameen.com",PKR 6 Crore,60000000,300 Sq. Yd.,,Karachi,Askari 6,"Askari 6, Malir Cantonment, Cantt, Karachi","Askari 6, Malir Cantonment, Cantt, Karachi",5,6,House,2025,2,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/malir_cantonment_askari_6_confirm_brigadier_house_300_square_yard_for_sale-53520435-21109-1.html
"House For Sale Saima Elite Villas, Scheme 33 Saima Elite Villas, Malir, Karachi ID54047588 - Zameen.com",PKR 4.8 Crore,48000000,265 Sq. Yd.,,Karachi,Saima Elite Villas,"Saima Elite Villas, Malir, Karachi","Saima Elite Villas, Malir, Karachi",4,4,House,2025,1,0,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/malir_saima_elite_villas_house_for_sale_saima_elite_villas_scheme_33-54047588-10096-1.html
"WELL MAINTAINED 375SQYD HOUSE FOR SALE Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi ID53988318 - Zameen.com",PKR 8.3 Crore,83000000,375 Sq. Yd.,,Karachi,Gulshan-e-Iqbal - Block 10,"Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi","Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi",,,House,2010,1,1,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_10_well_maintained_375sqyd_house_for_sale-53988318-6871-1.html
"CONFIRM HOUSE LOWEST PRICE 300 SQ YD QUICK PAYMENT SCHEDULE REQUIRED Askari 6, Malir Cantonment, Cantt, Karachi ID53520545 - Zameen.com",PKR 5.95 Crore,59500000,300 Sq. Yd.,,Karachi,Askari 6,"Askari 6, Malir Cantonment, Cantt, Karachi","Askari 6, Malir Cantonment, Cantt, Karachi",5,6,House,2026,2,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/malir_cantonment_askari_6_confirm_house_lowest_price_300_sq_yd_quick_payment_schedule_required-53520545-21109-1.html
"2390 SQ FT 1ST FLOOR FLAT AVAILABLE FOR SALE IN ASKARI IV Askari 4, Gulistan-e-Jauhar, Karachi ID53914670 - Zameen.com",PKR 6.2 Crore,62000000,266 Sq. Yd.,,Karachi,Askari 4,"Askari 4, Gulistan-e-Jauhar, Karachi","Askari 4, Gulistan-e-Jauhar, Karachi",3,4,Flat,2000,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/gulistan_e_jauhar_askari_4_2390_sq_ft_1st_floor_flat_available_for_sale_in_askari_iv-53914670-6648-1.html
"House For Sale In Bahria Town Rawalpindi Islamabad Bahria Intellectual Village, Bahria Town Rawalpindi, Rawalpindi ID54157220 - Zameen.com",PKR 39 Crore,390000000,1.7 Kanal,9256.5,Rawalpindi,Bahria Intellectual Village,"Bahria Intellectual Village, Bahria Town Rawalpindi, Rawalpindi","Bahria Intellectual Village, Bahria Town Rawalpindi, Rawalpindi",6,6,House,,0,2,0,2,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_intellectual_village_house_for_sale_in_bahria_town_rawalpindi_islamabad-54157220-8256-1.html
"Luxurious Corner House With Two-Side Elevation Bahria Town Phase 8 - Block A, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID51914137 - Zameen.com",PKR 16.5 Crore,165000000,2 Kanal,10890.0,Rawalpindi,Bahria Town Phase 8 - Block A,"Bahria Town Phase 8 - Block A, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8 - Block A, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,6,House,2024,4,1,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_a_luxurious_corner_house_with_two-side_elevation-51914137-3049-1.html
"10 Marla Luxury Designer House Overseas 5 Bahria Town Phase 8 Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID54226790 - Zameen.com",PKR 6 Crore,60000000,10 Marla,2722.5,Rawalpindi,Bahria Greens - Overseas Enclave - Sector 5,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,7,House,,1,1,1,2,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_10_marla_luxury_designer_house_overseas_5_bahria_town_phase_8-54226790-8304-1.html
"Corner House For Sale With A Beautiful Lawn Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID53282383 - Zameen.com",PKR 4.75 Crore,47500000,13 Marla,3539.25,Rawalpindi,Bahria Greens - Overseas Enclave - Sector 6,"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,6,House,2026,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_6_corner_house_for_sale_with_a_beautiful_lawn-53282383-8305-1.html
"Artistic 10 Marla Designer House For Sale In Bahria Phase 8 Bahria Town Phase 8 - Block E, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID53860331 - Zameen.com",PKR 3.9 Crore,39000000,10 Marla,2722.5,Rawalpindi,Bahria Town Phase 8 - Block E,"Bahria Town Phase 8 - Block E, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8 - Block E, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,6,House,2026,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_e_artistic_10_marla_designer_house_for_sale_in_bahria_phase_8-53860331-3053-1.html
"House For Sale In Satellite Town Rawalpindi Satellite Town - Block A, Satellite Town, Rawalpindi ID53389236 - Zameen.com",PKR 7 Crore,70000000,7 Marla,1905.75,Rawalpindi,Satellite Town - Block A,"Satellite Town - Block A, Satellite Town, Rawalpindi","Satellite Town - Block A, Satellite Town, Rawalpindi",5,5,House,2015,3,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/satellite_town_satellite_town_-_block_a_house_for_sale_in_satellite_town_rawalpindi-53389236-10237-1.html
"A Prime Location 8.4 Marla House And Also Available For Bank Loan Snober City, Adiala Road, Rawalpindi ID54172198 - Zameen.com",PKR 2.35 Crore,23500000,8.4 Marla,2286.9,Rawalpindi,Snober City,"Snober City, Adiala Road, Rawalpindi","Snober City, Adiala Road, Rawalpindi",4,4,House,,1,1,1,1,1,1,1,0,1,1,1,2,1,https://www.zameen.com/Property/adiala_road_snober_city_a_prime_location_8_4_marla_house_and_also_available_for_bank_loan-54172198-11748-1.html
"Beautiful 4.2 Marla House Adiala Road, Rawalpindi ID53848756 - Zameen.com",PKR 1.05 Crore,10500000,4.7 Marla,1279.58,Rawalpindi,Adiala Road,"Adiala Road, Rawalpindi","Adiala Road, Rawalpindi",2,3,House,2026,1,1,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/rawalpindi_adiala_road_beautiful_4_2_marla_house-53848756-478-1.html
"On Excellent Location 5 Marla House In Stunning Bahria Town Phase 8 - Block M Is Available For sale Bahria Town Phase 8 - Block M, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID54177658 - Zameen.com",PKR 2.2 Crore,22000000,5 Marla,1361.25,Rawalpindi,Bahria Town Phase 8 - Block M,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8 - Block M, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",3,4,House,,0,1,0,1,1,1,0,0,1,1,1,,0,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_m_on_excellent_location_5_marla_house_in_stunning_bahria_town_phase_8_-_block_m_is_available_for_sale-54177658-3062-1.html
"1335 Sq. Ft 2-Bedroom Apartment For Sale | Apt #407 | Family-Oriented Building | Installments Available Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID54065661 - Zameen.com",PKR 2.27 Crore,22700000,5.9 Marla,1606.28,Rawalpindi,Bahria Town Phase 8,"Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",2,2,Flat,2025,1,0,0,1,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_1335_sq_ft_2-bedroom_apartment_for_sale_apt_407_family-oriented_building_installments_available-54065661-3048-1.html
"House For Sale In Bahria Town Rawalpindi Punjab Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID54165885 - Zameen.com",PKR 2.95 Crore,29500000,7 Marla,1905.75,Rawalpindi,Bahria Town Phase 8 - Usman Block,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,6,House,,0,0,0,0,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_usman_block_house_for_sale_in_bahria_town_rawalpindi_punjab-54165885-3068-1.html
"Victorian Design 10 Marla Luxury House For Sale In Phase 8 Bahria Town Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID54251622 - Zameen.com",PKR 3.85 Crore,38500000,10 Marla,2722.5,Rawalpindi,Bahria Town Phase 8,"Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,6,House,2026,3,1,1,2,1,1,1,0,1,1,1,,0,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_victorian_design_10_marla_luxury_house_for_sale_in_phase_8_bahria_town-54251622-3048-1.html
"12 Marla Luxury House 15 KWA Solar installed Green Bahria Town Rawalpindi phase 8 D block Bahria Town Phase 8 - Block D, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi ID54099170 - Zameen.com",PKR 5.45 Crore,54500000,12 Marla,3267.0,Rawalpindi,Bahria Town Phase 8 - Block D,"Bahria Town Phase 8 - Block D, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi","Bahria Town Phase 8 - Block D, Bahria Town Phase 8, Bahria Town Rawalpindi, Rawalpindi",5,7,House,2026,3,0,0,0,0,0,0,0,0,0,0,2,0,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_d_12_marla_luxury_house_15_kwa_solar_installed_green_bahria_town_rawalpindi_phase_8_d_block-54099170-3052-1.html
"FLAT BHARIA TOWN PHASE 7 WALLET COMPLEX Wallayat Complex, Bahria Town Phase 7, Bahria Town Rawalpindi, Rawalpindi ID54255291 - Zameen.com",PKR 53 Lakh,5300000,3.6 Marla,980.1,Rawalpindi,Wallayat Complex,"Wallayat Complex, Bahria Town Phase 7, Bahria Town Rawalpindi, Rawalpindi","Wallayat Complex, Bahria Town Phase 7, Bahria Town Rawalpindi, Rawalpindi",2,2,Flat,2020,1,0,0,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/bahria_town_phase_7_wallayat_complex_flat_bharia_town_phase_7_wallet_complex-54255291-8580-1.html
